,,,,
1ba0,1133,1.00,Jolimark,USBPrinter
1bc0,1001,1.00,Senselock,Living
1bc0,8013,1.01,놱ꦾ볋쮿﷊ꎱ꒻탖쓐,Elite-e 2.x
1bc3,0003,1.00,START COMPUTER,USB PRINTER
1bcf,0005,0.14,,USB Optical Mouse
1bcf,0007,0.14,,USB Optical Mouse
1bcf,0053,0.72,,
1bcf,0501,1.10,MLK,RAPOO 3100
1bcf,08a6,0.21, ,Gaming Mouse
1bcf,2230,0.05,SHENZHEN AONI ELECTRONIC CO.,LTD,aoni webcam A30
1c4f,0002,1.10,SIGMACHIP,USB Keyboard
1c4f,0016,1.10,SIGMACHIP,USB Keyboard
1c4f,0026,1.10,SIGMACHIP,USB Keyboard
1c4f,0032,1.10,SIGMACHIP,Usb Mouse
1c4f,0034,1.10,SIGMACHIP,Usb Mouse
1c4f,0051,1.10,SIGMACHIP,Usb Mouse
1c4f,0055,1.10,SIGMACHIP,USB Keyboard
1c4f,0059,1.00,SIGMACHIP,USB Keyboard
1c4f,0065,1.10,SIGMACHIP,Usb Mouse
1c4f,0c07,1.10,SZH,USB Keyboard
1c4f,0d09,1.10,USB,HCT Keyboard
1c6b,a223,0.00,USB2.0 External,Mass Storage Device
1d57,ffa4,1.10,,2.4G Receiver
1d99,0001,1.01,,
1e4e,0109,0.00,Sonix Technology Co., Ltd.,ZLPorCamera
1ea7,0064,2.00,,2.4G Mouse
1ea7,0066,2.00,,2.4G Mouse
1ea8,c00d,1.00,ExcelSecu,USB Key
1ea8,c10f,1.00,ExcelSecu,USB Key
1eab,0003,1.00,HENEX,HENEX HC-1203
1eab,1a03,1.00,Newland Auto-ID,NLS IOTC PRDs HID KBW
1eab,2422,1.03,Newland Auto-ID,EIFFEL
1eab,8003,1.00,NewLand,HidKeyBoard
1eab,9310,1.00,Newland Computer,KeyPos SF
1f75,0917,0.01,aigo,MiniKing USB Device
1f75,0918,2.10,,STORAGE DEVICE
1fed,c301,0.10,,
1ff7,0001,4.13,Touch, Touch Device
20d1,2010,1.00,DASCOM Co.,Ltd,DASCOM AR-500II Printer
20d1,7008,1.00,HPRT,Q6
2101,0201,1.00,ActionStar,
216a,1102,0.00,SZSanJing,SZSanJing USB Headphone Set
2188,0ae1,1.00,,USB OPTICAL MOUSE 
22d9,2769,f.ff,MediaTek,OPPO A83
22d9,2773,f.ff,MediaTek,OPPO
22fb,1014,1.01,UltraSec,SMARTCARD READER
232b,0820,1.00,Pantum,P2500 series
232b,0e00,0.01,Pantum,M5100 Series
232b,0ec8,1.00,Pantum,P3300DN series
232b,1830,1.00,Pantum,P3000 Series
2357,0135,2.00,Realtek,802.11n  WLAN Adapter
23a4,020c,1.00,MingTech,Card Reader
23a9,ef18,1.00,AI210,Mass Storage
23d0,0b8f,0.65,                                ,4600
23d0,0c80,3.27,Honeywell,HH400
248a,8366,1.00,Telink,Wireless Receiver
248a,8367,1.00,Telink,Wireless Receiver
248a,ff0f,1.00,Telink,Wireless Receiver
24ae,1100,1.10,RAPOO,Rapoo 2.4G Wireless Device
24ae,1813,1.10,RAPOO,Rapoo 2.4G Wireless Device
24ae,2000,0.01,RAPOO,RAPOO 2.4G Wireless Device
24ae,2003,0.01,RAPOO,RAPOO 5G Wireless Device
24ae,2010,1.10,RAPOO,Rapoo 2.4G Wireless Device
24ae,2013,1.10,RAPOO,Rapoo 2.4G Wireless Device
24ae,4035,0.26,SINO WEALTH,Rapoo Gaming Keyboard
2537,1066,1.00,SSK,SHE088(NS1066 2.45)
2541,cd02,0.01,HaiyiUSBkey,HaiyiUSBkey
258a,0001,1.00,SINO WEALTH,USB KEYBOARD
258a,0006,1.00,SINO WEALTH,USB KEYBOARD
258a,002a,2.62,SINO WEALTH,Gaming KB 
25a7,fa23,2.40,Compx,2.4G Receiver
25a7,fa61,6.11,Compx,2.4G Receiver
261a,000c,1.00,SDSES00001Ver001.11,SS728M05 Card Reader
261a,002c,1.00,Totinfo,TOT2D PRODUCT HID KBW
26e3,af02,2.00,ChangHong Air Mouse,2.4G Wireless Air Mouse
26f1,5669,1.00,LANDI,HIDKeyBoard
2717,4106,0.00,MediaTek,MI WLAN Adapter
2717,5018,6.21,MI,MI Wireless Mouse
2717,ff40,2.23,Xiaomi,Redmi 9A
273a,0511,1.00,Singular,HID Card Reader
275d,0ba6,1.00,,USB OPTICAL MOUSE 
279e,024e,4.07,2.4G wireless USB Device,2.4G wireless USB Device
27dd,0101,1.00,Minde Electronics,Mindeo Barcode Scanner
2867,1112,1.00,Dascom Co.,Ltd,USB Printer
2867,150a,1.00,Dascom Co.,Ltd,USB Printer
2867,1521,1.00,DASCOM, DL-218
2867,1522,1.00,DASCOM, DL-520
28a0,1185,1.00,,USB OPTICAL MOUSE 
28e9,0283,2.00,SHANG CHEN DIAN ZI,SHANG CHEN HID
2955,1001,0.00,MediaTek,802.11 n WLAN
2a45,2008,4.09,Meizu,16th
2a5c,6119,1.00,NX-730-PRINTER,NX-730-PRINTER
2a70,f003,4.04,OnePlus,OnePlus
2a7a,6a18,0.01,CASUE,CASUE USB Keyboard
2a7a,6a27,0.01,,CASUE USB KB
2a7a,8a47,0.01,,CASUE USB KB
2a7a,938f,0.01,,CASUE USB KB
2a7a,958f,0.01,,CASUE USB KB
2a7a,9a18,0.01,CASUE,CASUE USB Keyboard
2b16,6689,1.25,Doccamera,Doccamera
2b16,bcd2,0.00,doccamera1,doccamera1
2b19,0200,1.00,Sonix Technology Co., Ltd.,USB 2.0 Camera
2d95,6002,4.04,vivo,vivo Z1
3044,4eec,1.07,MIIIW,MIIIW USB Receiver
3044,eac6,1.00,MIIIW,MIIIW USB Receiver
30de,6544,0.01,KIOXIA,TransMemory
30fa,0300,1.00,,USB OPTICAL MOUSE 
30fa,0301,1.00,,USB OPTICAL MOUSE 
30fa,1130,1.00,,USB GAMING MOUSE 
31c0,1234,1.89,Generic ,Mass Storage    
325d,6300,1.00,        ,USB DISK 2.0
3689,8762,2.00,USBKey,USBKey
3c4d,a3e8,1.00,Sonix Technology Co., Ltd.,USB 2.0 Camera
3c4d,a4b0,1.00,Sonix Technology Co., Ltd.,USB 2.0 Camera
413c,2003,3.06,Dell,Dell USB Keyboard
413c,2105,3.52,Dell,Dell USB Keyboard
413c,2106,1.01,DELL,Dell QuietKey Keyboard
413c,2107,5.02,Dell,Dell USB Entry Keyboard
413c,2111,1.07,DELL,Dell USB Wired Entry Keyboard
413c,2113,1.08,,Dell KB216 Wired Keyboard
413c,301a,1.00,PixArt,Dell MS116 USB Optical Mouse
413c,301d,0.12,Dell,Dell Universal Receiver
413c,5312,1.00,Dell,Dell 1130 Laser Printer
413c,8505,1.23,Dell,Dell Universal Receiver
413d,2107,0.00,,
4348,55e0,1.00,,
465a,0700,1.30,ZHONG FU,ZF USB KEY
5448,0001,3.00,USBKey,USBKey
5448,0004,3.00,USBKey,USBKey
5448,0604,3.00,AisinoChip,USB Flash Disk
5678,1234,1.00,USB.2.0 ,DTI             
6588,1514,0.00,,
6615,0081,0.00,Beijing IRTOUCHSYSTEMS Co.,LtD,USB TouchScreen
6868,0500,1.00,Printer,Printer
69a7,9803,0.01,Smart,Smart Wireless Device
8001,bc01,1.00,Sonix Technology Co., Ltd.,USB 2.0 Camera
8644,8005,1.00,General                       ,USB Flash Disk                
8644,800b,1.00,General                       ,USB Flash Disk                
8644,800f,1.00,General,USB Flash Disk
8888,0e1f,2.00,Usb211,Usb211
abcd,1234,1.00,General ,UDisk           
c0f4,01b0,1.10,USB,usb keyboard
c0f4,01e0,1.10,USB,usb keyboard
c0f4,02e0,1.10,USB,usb keyboard
c0f4,03a0,1.10,SZH,USB Keyboard
c0f4,04e0,1.10,SZH,usb keyboard
c0f4,05e0,1.10,SZH,usb keyboard
c0f4,06d0,1.10,Usb KeyBoard,Usb KeyBoard
c0f4,06e0,1.10,USB,usb keyboard
cbb0,0b00,0.00,,
d23c,0001,1.00,Starmach Tech.,USB PRINTER
e0b6,0811,1.00,AC209N,AC309N 
e5b7,0811,1.00,ZhuHai JieLi Technology,JieLi BR17
e851,1000,2.33,Manufacturer,Barcode Reader
ffff,0100,1.00,Minde Electronics,Mindeo Barcode Scanner
ffff,5678,2.00,USB,Disk 2.0
